Count,Tradelist Count,Name,Edition,My Price,Price
1,1,Threads of Disloyalty,Betrayers of Kamigawa,9.7,$10.55
5,5,Thresher Beast,Prophecy,0.18,$0.17
5,5,Thrive,Prophecy,0.17,$0.16
1,1,Throne of Bone,Revised Edition,0.18,$0.16
8,8,Throne of Empires,Magic 2012,0.32,$0.31
4,4,Thrull Champion,Fallen Empires,0.39,$0.38
6,6,Thrull Retainer,Fallen Empires,0.2,$0.18
1,1,Thrull Surgeon,Exodus,0.16,$0.14
5,5,Thrull Wizard,Fallen Empires,0.2,$0.18
29,8,Thunderbreak Regent,Dragons of Tarkir,1.79,$2.17
4,4,Thunderclap,Mercadian Masques,0.16,$0.14
1,1,Thundering Giant,Urza's Saga,0.2,$0.18
5,5,Thunderscape Apprentice,Invasion,0.17,$0.14
2,2,Thunderscape Battlemage,Planeshift,0.2,$0.21
8,8,Thunderscape Familiar,Planeshift,0.17,$0.15
1,1,Thwart,Mercadian Masques,0.77,$0.88
1,1,Ticking Gnomes,Urza's Legacy,0.2,$0.18
4,4,Tidal Bore,Mercadian Masques,0.17,$0.14
7,7,Tidal Courier,Apocalypse,0.2,$0.19
6,6,Tidal Flats,Fallen Empires,0.19,$0.19
4,4,Tidal Flats,Fallen Empires,0.19,$0.15
7,7,Tidal Flats,Fallen Empires,0.19,$0.19
7,7,Tidal Influence,Fallen Empires,0.19,$0.17
2,2,Tidal Surge,Stronghold,0.17,$0.15
1,1,Tidal Surge,Classic Sixth Edition,0.14,$0.14
5,5,Tidal Visionary,Invasion,0.18,$0.16
2,2,Tidal Warrior,Stronghold,0.19,$0.17
1,1,Tidal Wave,Mirage,0.2,$0.18
27,8,Tidebinder Mage,Magic 2014 Core Set,0.87,$0.89
4,4,Tiger Claws,Mercadian Masques,0.17,$0.14
1,1,Tigereye Cameo,Invasion,0.2,$0.18
1,1,Timber Wolves,Revised Edition,0.33,$0.31
2,2,Timberline Ridge,Ice Age,0.36,$0.31
1,1,Time Elemental,Legends,17.14,$17.18
9,8,Time Reversal,Magic 2012,0.98,$0.95
1,1,Time Warp,Magic 2010,17.95,$18.45
1,1,Timetwister,Unlimited Edition,840.41,$702.52
1,1,Timid Drake,Mercadian Masques,0.2,$0.18
1,1,Tin-Wing Chimera,Visions,0.21,$0.21
8,8,Tinder Farm,Invasion,0.18,$0.17
3,3,Tinder Wall,Ice Age,0.22,$0.29
3,3,Tireless Tracker,Shadows over Innistrad,4.99,$5.15
10,8,Titan Forge,Mirrodin Besieged,0.68,$0.67
49,8,Titan of Eternal Fire,Theros,0.26,$0.23
1,1,Titania's Boon,Urza's Saga,0.2,$0.18
3,3,Titania's Song,Antiquities,0.39,$0.42
1,1,Titania's Song,Revised Edition,0.31,$0.29
3,3,Tivadar's Crusade,The Dark,0.67,$0.66
12,8,To the Slaughter,Shadows over Innistrad,0.68,$0.82
1,1,Tolaria,Legends,0.71,$0.73
1,1,Tolaria,Legends,0.71,$0.73
1,1,Tolaria,Legends,0.71,$0.73
1,1,Tolarian Academy,Urza's Saga,43.99,$39.69
2,2,Tolarian Drake,Weatherlight,0.17,$0.14
2,2,Tolarian Emissary,Invasion,0.21,$0.18
1,1,Tolarian Winds,Urza's Saga,0.16,$0.15
1,1,Tonic Peddler,Mercadian Masques,0.2,$0.18
1,1,Tooth and Nail,Mirrodin,22.02,$21.27
4,4,Topple,Nemesis,0.16,$0.14
1,1,Tor Giant,Ice Age,0.17,$0.14
3,3,Torment,Stronghold,0.17,$0.15
1,1,Tormod's Crypt,Chronicles,0.22,$0.27
1,1,Tormod's Crypt,The Dark,1.81,$1.90
1,1,Tormod's Crypt,The Dark,1.81,$1.90
1,1,Tormod's Crypt,The Dark,1.81,$1.90
4,4,Torpor Orb,New Phyrexia,3.43,$3.53
11,8,Torrent Elemental,Fate Reforged,0.82,$0.84
1,1,Torture,Homelands,0.18,$0.18
1,1,Torture,Homelands,0.18,$0.17
1,1,Tortured Existence,Stronghold,0.26,$0.27
1,1,Touch of Death,Ice Age,0.17,$0.14
32,8,Touch of the Eternal,Magic 2013,0.36,$0.29
1,1,Touch of Vitae,Ice Age,0.19,$0.17
9,8,Tourach's Chant,Fallen Empires,0.2,$0.18
5,5,Tourach's Gate,Fallen Empires,0.36,$0.30
4,4,Tower Drake,Invasion,0.17,$0.14
10,8,Tower of Calamities,Scars of Mirrodin,0.34,$0.31
4,4,Tower of Coireall,The Dark,0.22,$0.22
2,2,Tower of the Magistrate,Mercadian Masques,2.85,$3.89
1,1,Toymaker,Mercadian Masques,0.19,$0.17
1,1,Tracker,The Dark,0.61,$0.60
1,1,Trade Routes,Mercadian Masques,0.44,$0.44
32,8,Trading Post,Magic 2013,0.32,$0.32
16,8,Trading Post,Magic 2014 Core Set,0.32,$0.31
22,8,Tragic Arrogance,Magic Origins,0.85,$0.99
1,1,Tragic Poet,Urza's Legacy,0.17,$0.15
30,8,Trail of Mystery,Khans of Tarkir,0.31,$0.29
45,8,Trait Doctoring,Dragon's Maze,0.27,$0.26
2,2,Tranquil Domain,Mirage,0.16,$0.14
4,4,Tranquil Path,Apocalypse,0.17,$0.15
3,3,Tranquility,Revised Edition,0.15,$0.13
2,2,Tranquility,Mercadian Masques,0.17,$0.14
5,5,Tranquility,Invasion,0.18,$0.15
1,1,Transmogrifying Licid,Exodus,0.2,$0.18
1,1,Transmutation,Legends,0.19,$0.19
2,2,Transmute Artifact,Antiquities,62,$58.85
27,8,Trap Essence,Khans of Tarkir,0.31,$0.26
1,1,Trap Runner,Mercadian Masques,0.2,$0.21
5,5,Traumatize,Magic 2014 Core Set,1.78,$1.84
4,4,Traveler's Cloak,Invasion,0.18,$0.15
7,7,Traverse the Ulvenwald,Shadows over Innistrad,1.97,$2.13
30,8,Treacherous Pit-Dweller,Avacyn Restored,0.36,$0.31
1,1,Treasure Hunter,Exodus,0.2,$0.18
49,8,Treasury Thrull,Gatecrash,0.26,$0.24
2,2,Treefolk Healer,Invasion,0.21,$0.18
2,2,Treefolk Mystic,Urza's Legacy,0.18,$0.16
9,8,Treetop Bracers,Nemesis,0.16,$0.14
3,3,Treetop Rangers,Urza's Saga,0.17,$0.15
2,2,Treetop Village,Urza's Legacy,2.69,$2.69
1,1,Tremor,Classic Sixth Edition,0.14,$0.14
4,4,Tremor,Mercadian Masques,0.17,$0.15
1,1,Trench Wurm,Invasion,0.23,$0.21
3,3,Trenching Steed,Prophecy,0.17,$0.14
2,2,Treva's Attendant,Invasion,0.22,$0.19
1,1,Treva's Charm,Planeshift,0.2,$0.20
1,1,Treva's Ruins,Planeshift,0.69,$0.68
57,8,Triad of Fates,Theros,0.3,$0.27
4,4,Tribal Flames,Invasion,0.18,$0.17
8,8,Trickster Mage,Nemesis,0.17,$0.14
1,1,Trinisphere,Darksteel,14.99,$14.00
2,2,Triskaidekaphobia,Shadows over Innistrad,1.28,$1.27
1,1,Troll-Horn Cameo,Invasion,0.2,$0.18
9,8,Tromokratis,Born of the Gods,0.27,$0.25
1,1,Tropical Island,Unlimited Edition,329.99,$322.04
3,3,Tropical Island,Revised Edition,237.49,$227.21
1,1,Tropical Island,Revised Edition,237.49,$227.21
1,1,Tropical Storm,Mirage,0.19,$0.17
3,3,"Trostani, Selesnya's Voice",Return to Ravnica,3.43,$3.60
5,5,Troubled Healer,Prophecy,0.17,$0.14
2,2,True Conviction,Scars of Mirrodin,1.45,$1.48
3,3,True-Name Nemesis,Commander 2013,12.97,$13.14
2,2,Tsabo's Decree,Invasion,0.75,$0.72
1,1,Tsabo's Web,Invasion,0.73,$0.75
2,2,Tsunami,Revised Edition,0.2,$0.18
1,1,Tsunami,Fourth Edition,0.19,$0.19
1,1,Tundra,Unlimited Edition,401.85,$400.81
1,1,Tundra,Unlimited Edition,401.85,$400.81
1,1,Tundra,Revised Edition,215.59,$203.76
1,1,Tundra,Revised Edition,215.59,$203.76
4,4,Tundra Kavu,Apocalypse,0.17,$0.15
3,3,Tundra Wolves,Legends,0.19,$0.20
1,1,Tundra Wolves,Classic Sixth Edition,0.14,$0.14
13,8,Tunnel Ignus,Scars of Mirrodin,0.29,$0.28
3,3,Turf Wound,Invasion,0.18,$0.15
2,2,Twiddle,Unlimited Edition,0.22,$0.29
1,1,Twiddle,Unlimited Edition,0.22,$0.29
1,1,Twilight Mire,Eventide,37.05,$38.17
1,1,Twilight's Call,Invasion,0.61,$0.67
14,8,Twinflame,Journey into Nyx,0.3,$0.29
59,8,"Tymaret, the Murder King",Theros,0.27,$0.25
41,8,Tyrant of Discord,Avacyn Restored,0.35,$0.32
28,8,Tyrant of Valakut,Oath of the Gatewatch,0.29,$0.28
33,8,Ugin's Insight,Battle for Zendikar,0.33,$0.31
87,8,Ugin's Nexus,Khans of Tarkir,0.7,$0.69
5,5,"Ugin, the Spirit Dragon",Fate Reforged,22.79,$24.60
1,1,Uktabi Efreet,Weatherlight,0.17,$0.15
1,1,"Ulamog, the Ceaseless Hunger",Battle for Zendikar,12.47,$12.49
2,2,"Ulamog, the Infinite Gyre",Modern Masters 2015 Edition,15.86,$16.61
1,1,"Ulamog, the Infinite Gyre",Rise of the Eldrazi,17.95,$18.48
7,7,Ulvenwald Hydra,Shadows over Innistrad,1.95,$2.30
37,8,Ulvenwald Tracker,Avacyn Restored,0.58,$0.60
8,8,Unbreathing Horde,Innistrad,1.11,$1.06
1,1,Uncle Istvan,The Dark,0.34,$0.33
14,8,Undead Alchemist,Innistrad,0.85,$0.89
56,8,Undercity Plague,Gatecrash,0.26,$0.24
1,1,Underground River,Ice Age,4.7,$4.75
1,1,Underground Sea,Unlimited Edition,598,$601.19
1,1,Underground Sea,Revised Edition,358.85,$368.24
1,1,Underground Sea,Revised Edition,358.85,$368.24
1,1,Underground Sea,Revised Edition,358.85,$368.24
43,8,Undergrowth Champion,Battle for Zendikar,1.57,$1.75
1,1,Undermine,Invasion,1.88,$2.07
4,4,Undertaker,Mercadian Masques,0.18,$0.16
1,1,Undertow,Legends,0.35,$0.39
17,8,Underworld Cerberus,Theros,0.74,$0.75
24,8,Underworld Connections,Return to Ravnica,0.43,$0.54
1,1,Undo,Visions,0.18,$0.15
2,2,Unearth,Urza's Legacy,1.5,$1.46
1,1,Unerring Sling,Mirage,0.18,$0.17
25,8,Unexpected Results,Gatecrash,0.32,$0.29
2,2,Unholy Citadel,Legends,0.57,$0.62
1,1,Unholy Strength,Revised Edition,0.15,$0.14
4,4,Unholy Strength,Revised Edition,0.15,$0.14
1,1,Unmask,Mercadian Masques,4.54,$4.62
1,1,Unnatural Selection,Apocalypse,0.68,$0.64
1,1,Unnerve,Urza's Saga,0.17,$0.16
1,1,Unseen Walker,Mirage,0.2,$0.18
6,6,Unstable Mutation,Revised Edition,0.16,$0.15
1,1,Unsummon,Unlimited Edition,0.24,$0.30
10,8,Unsummon,Revised Edition,0.16,$0.14
1,1,Unwinding Clock,New Phyrexia,5.94,$5.97
1,1,Unworthy Dead,Urza's Saga,0.17,$0.15
1,1,Updraft,Ice Age,0.2,$0.20
1,1,Uphill Battle,Mercadian Masques,0.22,$0.22
1,1,Urabrask the Hidden,New Phyrexia,10.14,$10.59
2,2,Urborg,Legends,3.33,$4.12
2,2,Urborg Drake,Invasion,0.2,$0.18
5,5,Urborg Elf,Apocalypse,0.18,$0.18
2,2,Urborg Emissary,Invasion,0.2,$0.18
4,4,Urborg Justice,Weatherlight,0.89,$0.92
1,1,Urborg Mindsucker,Visions,0.16,$0.14
5,5,Urborg Phantom,Invasion,0.18,$0.16
1,1,Urborg Shambler,Invasion,0.21,$0.18
4,4,Urborg Skeleton,Invasion,0.18,$0.15
5,5,Urborg Uprising,Apocalypse,0.18,$0.16
1,1,Urborg Volcano,Invasion,0.3,$0.30
6,6,"Urborg, Tomb of Yawgmoth",Magic 2015 Core Set,10.03,$11.58
1,1,Urza's Avenger,Fourth Edition,0.24,$0.29
2,2,Urza's Bauble,Ice Age,0.24,$0.32
1,1,Urza's Blueprints,Urza's Legacy,0.35,$0.34
1,1,Urza's Mine,Chronicles,0,$1.81
1,1,Urza's Mine,Chronicles,0,$0.25
1,1,Urza's Mine,Antiquities,0,$1.81
1,1,Urza's Mine,Antiquities,0,$1.00
1,1,Urza's Mine,Antiquities,0,$1.70
1,1,Urza's Mine,Antiquities,0,$3.21
1,1,Urza's Miter,Antiquities,3.09,$3.58
1,1,Urza's Power Plant,Chronicles,0,$0.72
1,1,Urza's Power Plant,Antiquities,0,$0.96
1,1,Urza's Power Plant,Antiquities,0,$3.14
1,1,Urza's Power Plant,Antiquities,0,$0.50
1,1,Urza's Power Plant,Antiquities,0,$2.45
1,1,Urza's Rage,Invasion,0.86,$0.91
1,1,Urza's Tower,Antiquities,0,$3.50
2,2,Urza's Tower,Antiquities,0,$2.40
1,1,Urza's Tower,Antiquities,0,$0.68
1,1,Urza's Tower,Antiquities,0,$1.00
2,2,Uthden Troll,Revised Edition,0.18,$0.16
1,1,Utopia Tree,Invasion,1.3,$1.27
60,8,Utter End,Khans of Tarkir,0.75,$0.85
3,3,Utvara Hellkite,Return to Ravnica,4.75,$4.73
7,7,Vampire Hounds,Exodus,0.19,$0.19
2,2,Vampiric Tutor,Visions,28.99,$28.90
1,1,Vampiric Tutor,Visions,28.99,$28.90
2,2,Vampiric Tutor,Visions,28.99,$28.90
2,2,Vanishing,Visions,0.2,$0.18
1,1,Vaporous Djinn,Mirage,0.19,$0.17
44,8,"Varolz, the Scar-Striped",Dragon's Maze,0.68,$0.65
2,2,Vastwood Hydra,Magic 2014 Core Set,0.84,$0.87
18,8,Vault of the Archangel,Dark Ascension,2.3,$2.36
1,1,Veil of Birds,Urza's Saga,0.17,$0.14
1,1,Veiled Crocodile,Urza's Saga,0.33,$0.30
2,2,Veiled Sentry,Urza's Saga,0.28,$0.27
1,1,Veiled Serpent,Urza's Saga,0.17,$0.14
1,1,Venarian Gold,Legends,0.19,$0.19
4,4,Vendetta,Mercadian Masques,0.19,$0.16
1,1,Vendilion Clique,Modern Masters,35.1,$35.68
2,2,Vendilion Clique,Morningtide,35.31,$35.54
1,1,Venerable Monk,Stronghold,0.17,$0.15
2,2,Vengeful Pharaoh,Magic 2012,3.4,$3.21
5,5,Venom,The Dark,0.16,$0.14
1,1,Venomous Breath,Mercadian Masques,0.2,$0.18
4,4,Venomous Dragonfly,Mercadian Masques,0.17,$0.15
2,2,Venomous Fangs,Urza's Saga,0.17,$0.15
1,1,"Venser, Shaper Savant",Future Sight,17.64,$17.79
1,1,Verdant Field,Prophecy,0.2,$0.20
1,1,Verduran Emissary,Invasion,0.21,$0.18
1,1,Verduran Enchantress,Revised Edition,0.39,$0.38
1,1,Vernal Equinox,Mercadian Masques,0.38,$0.37
47,8,Veteran Warleader,Battle for Zendikar,0.3,$0.29
1,1,Vexing Arcanix,Ice Age,0.31,$0.27
2,2,Viashino Bey,Urza's Legacy,0.17,$0.15
4,4,Viashino Grappler,Invasion,0.17,$0.14
1,1,Viashino Heretic,Urza's Legacy,0.5,$0.48
1,1,Viashino Outrider,Urza's Saga,0.17,$0.14
3,3,Viashino Runner,Urza's Saga,0.17,$0.15
1,1,Viashino Sandscout,Urza's Legacy,0.17,$0.15
1,1,Viashino Sandswimmer,Urza's Saga,0.33,$0.31
2,2,Viashino Warrior,Mirage,0.17,$0.14
2,2,Viashino Weaponsmith,Urza's Saga,0.17,$0.15
1,1,Vibrating Sphere,Ice Age,0.3,$0.27
9,8,Vicious Hunger,Nemesis,0.17,$0.14
5,5,Vicious Kavu,Invasion,0.2,$0.18
1,1,Victimize,Urza's Saga,0.69,$0.83
4,4,Victory's Herald,Mirrodin Besieged,0.37,$0.42
1,1,Victual Sliver,Stronghold,0.33,$0.35
1,1,Vigilant Drake,Urza's Legacy,0.17,$0.15
2,2,Vigor,Lorwyn,15.39,$15.80
4,4,Vigorous Charge,Invasion,0.18,$0.15
27,8,Vile Redeemer,Oath of the Gatewatch,0.35,$0.35
2,2,Vile Requiem,Urza's Saga,0.21,$0.22
33,8,Villainous Wealth,Khans of Tarkir,0.33,$0.29
1,1,Vindicate,Apocalypse,12.23,$12.82
1,1,Vindicate,Apocalypse,12.23,$12.82
4,4,Vine Dryad,Mercadian Masques,0.52,$0.51
5,5,Vintara Elephant,Prophecy,0.17,$0.14
1,1,Vintara Snapper,Prophecy,0.21,$0.21
4,4,Viseling,Nemesis,0.22,$0.19
1,1,Vitalize,Classic Sixth Edition,0.19,$0.21
1,1,Vitalizing Wind,Prophecy,0.43,$0.50
1,1,Vodalian Hypnotist,Invasion,0.2,$0.18
4,4,Vodalian Knights,Fallen Empires,0.41,$0.39
8,8,Vodalian Mage,Fallen Empires,0.18,$0.18
7,7,Vodalian Mage,Fallen Empires,0.18,$0.18
6,6,Vodalian Mage,Fallen Empires,0.18,$0.17
4,4,Vodalian Merchant,Invasion,0.17,$0.14
8,8,Vodalian Mystic,Apocalypse,0.2,$0.18
4,4,Vodalian Serpent,Invasion,0.17,$0.14
5,5,Vodalian Soldiers,Fallen Empires,0,$0.14
6,6,Vodalian Soldiers,Fallen Empires,0,$0.16
7,7,Vodalian Soldiers,Fallen Empires,0,$0.16
6,6,Vodalian Soldiers,Fallen Empires,0,$0.16
1,1,Vodalian Soldiers,Classic Sixth Edition,0.14,$0.14
4,4,Vodalian War Machine,Fallen Empires,0.35,$0.31
7,7,Vodalian Zombie,Invasion,0.17,$0.15
4,4,Voice of All,Planeshift,0.38,$0.40
1,1,Voice of Grace,Urza's Saga,0.22,$0.21
1,1,Voice of Resurgence,Dragon's Maze,30.71,$30.84
1,1,Voice of Truth,Nemesis,0.25,$0.29
25,8,Void Stalker,Magic 2013,0.28,$0.25
30,8,Void Winnower,Battle for Zendikar,1.98,$2.20
63,8,Volatile Rig,Return to Ravnica,0.26,$0.24
2,2,Volcanic Eruption,Revised Edition,0.32,$0.30
1,1,Volcanic Geyser,Classic Sixth Edition,0.24,$0.26
1,1,Volcanic Island,Unlimited Edition,487.47,$488.38
1,1,Volcanic Island,Revised Edition,332.49,$316.59
1,1,Volcanic Island,Revised Edition,332.49,$316.59
1,1,Volcanic Island,Revised Edition,332.49,$316.59
23,8,Volcanic Vision,Dragons of Tarkir,0.37,$0.32
1,1,Volcanic Wind,Mercadian Masques,0.19,$0.17
7,7,Volcano Imp,Planeshift,0.17,$0.14
4,4,Volrath the Fallen,Nemesis,0.63,$0.69
1,1,Voodoo Doll,Chronicles,0.29,$0.25
24,8,Vorapede,Dark Ascension,1.46,$1.47
41,8,Vorel of the Hull Clade,Dragon's Maze,0.75,$0.78
1,1,"Vorinclex, Voice of Hunger",New Phyrexia,22.53,$22.16
4,4,Vraska the Unseen,Return to Ravnica,4.3,$4.51
29,8,Vryn Wingmare,Magic Origins,0.49,$0.61
2,2,Wake of Vultures,Visions,0.17,$0.15
4,4,Wall of Air,Revised Edition,0.19,$0.17
5,5,Wall of Bone,Revised Edition,0.19,$0.17
2,2,Wall of Brambles,Revised Edition,0.19,$0.17
1,1,Wall of Caltrops,Legends,0.21,$0.23
1,1,Wall of Diffusion,Tempest,0.17,$0.14
4,4,Wall of Distortion,Mercadian Masques,0.16,$0.14
2,2,Wall of Dust,Legends,0.39,$0.45
4,4,Wall of Earth,Legends,0.2,$0.21
1,1,Wall of Fire,Revised Edition,0.18,$0.16
1,1,Wall of Ice,Revised Edition,0.2,$0.20
1,1,Wall of Junk,Urza's Saga,0.27,$0.26
1,1,Wall of Light,Legends,0.8,$0.82
1,1,Wall of Nets,Exodus,0.75,$0.76
2,2,Wall of Opposition,Chronicles,0.19,$0.17
1,1,Wall of Putrid Flesh,Legends,0.74,$0.75
1,1,Wall of Razors,Stronghold,0.31,$0.29
1,1,Wall of Roots,Mirage,1.49,$1.29
1,1,Wall of Shadows,Legends,0.21,$0.20
1,1,Wall of Shields,Ice Age,0.2,$0.20
1,1,Wall of Spears,Antiquities,0.37,$0.40
1,1,Wall of Stone,Revised Edition,0.2,$0.20
1,1,Wall of Swords,Unlimited Edition,0.41,$0.54
3,3,Wall of Swords,Revised Edition,0.19,$0.17
1,1,Wall of Tears,Stronghold,0.33,$0.32
1,1,Wall of Vapor,Chronicles,0.15,$0.13
1,1,Wall of Vapor,Legends,0.18,$0.19
3,3,Wall of Vapor,Legends,0.18,$0.19
1,1,Wall of Water,Revised Edition,0.18,$0.16
1,1,Wall of Wonder,Legends,0.37,$0.44
9,8,Wall of Wood,Revised Edition,0.16,$0.14
1,1,Wallop,Invasion,0.22,$0.19
1,1,Wand of Denial,Classic Sixth Edition,0.33,$0.34
1,1,Wand of Ith,The Dark,0.28,$0.28
1,1,Wand of Ith,The Dark,0.28,$0.28
5,5,Wandering Eye,Nemesis,0.16,$0.14
11,8,Wandering Fumarole,Oath of the Gatewatch,2.83,$2.95
5,5,Wandering Stream,Invasion,0.17,$0.14
1,1,Wanderlust,Revised Edition,0.18,$0.16
4,4,Wanderwine Hub,Lorwyn,9.71,$9.77
4,4,War Barge,The Dark,0.28,$0.26
2,2,War Cadence,Mercadian Masques,0.19,$0.18
6,6,War Mammoth,Revised Edition,0.17,$0.14
1,1,War Tax,Mercadian Masques,0.39,$0.34
1,1,Ward of Lights,Mirage,0.17,$0.14
41,8,Warden of the First Tree,Fate Reforged,0.96,$1.06
1,1,Warmonger,Mercadian Masques,0.2,$0.18
1,1,Warning,Ice Age,0.17,$0.14
1,1,Warp Artifact,Revised Edition,0.32,$0.30
2,2,Warpath,Mercadian Masques,0.19,$0.17
3,3,Warped Devotion,Planeshift,0.27,$0.27
2,2,Warrior's Honor,Visions,0.17,$0.15
4,4,Warstorm Surge,Magic 2012,0.41,$0.39
1,1,Warthog,Visions,0.17,$0.15
2,2,Wash Out,Invasion,0.69,$0.85
2,2,Waste Not,Magic 2015 Core Set,3.92,$4.06
4,4,Wasteland,Tempest,52.75,$53.41
36,8,Wasteland Strangler,Battle for Zendikar,0.7,$0.71
6,6,Water Wurm,The Dark,0.16,$0.14
2,2,Waterfront Bouncer,Mercadian Masques,0.19,$0.20
2,2,Waterspout Elemental,Planeshift,0.3,$0.29
1,1,Wax // Wane,Invasion,0,$0.20
3,3,Wayfaring Giant,Invasion,0.23,$0.20
53,8,Wayfaring Temple,Return to Ravnica,0.42,$0.38
1,1,Waylay,Urza's Saga,0.21,$0.21
4,4,Weakness,Revised Edition,0.16,$0.14
4,4,Wear // Tear,Dragon's Maze,0,$1.03
3,3,Weatherseed Elf,Urza's Legacy,0.17,$0.15
4,4,Weatherseed Faeries,Urza's Legacy,0.17,$0.15
17,8,Welcome to the Fold,Shadows over Innistrad,0.29,$0.27
5,5,Welkin Hawk,Exodus,0.17,$0.15
1,1,Well-Laid Plans,Invasion,0.33,$0.31
5,5,Westvale Abbey,Shadows over Innistrad,5.74,$6.56
1,1,Wheel of Fortune,Revised Edition,23.46,$23.03
3,3,Wheel of Fortune,Revised Edition,23.46,$23.03
13,8,Whelming Wave,Born of the Gods,0.43,$0.42
1,1,Whim of Volrath,Tempest,0.75,$0.74
18,8,Whims of the Fates,Born of the Gods,0.34,$0.30
6,6,Whip of Erebos,Theros,1.79,$2.02
2,2,Whip Sergeant,Prophecy,0.2,$0.20
4,4,Whip Silk,Invasion,0.19,$0.15
5,5,Whippoorwill,The Dark,0.22,$0.23
5,5,Whipstitched Zombie,Prophecy,0.17,$0.14
3,3,Whiptongue Frog,Exodus,0.17,$0.15
7,7,Whirlpool Drake,Apocalypse,0.19,$0.17
4,4,Whirlpool Rider,Apocalypse,0.18,$0.15
40,8,Whispering Madness,Gatecrash,0.29,$0.27
44,8,Whisperwood Elemental,Fate Reforged,0.88,$0.82
2,2,White Knight,Revised Edition,0.27,$0.24
1,1,White Mana Battery,Legends,0.57,$0.62
15,8,White Sun's Zenith,Mirrodin Besieged,0.37,$0.37
4,4,White Ward,Revised Edition,0.18,$0.16
1,1,Whiteout,Ice Age,0.19,$0.17
1,1,Wicked Reward,Visions,0.17,$0.15
81,8,Wild Beastmaster,Return to Ravnica,0.26,$0.24
17,8,Wild Defiance,Avacyn Restored,2.73,$2.83
2,2,Wild Dogs,Urza's Saga,0.18,$0.15
1,1,Wild Elephant,Mirage,0.16,$0.14
15,8,Wild Growth,Revised Edition,0.17,$0.15
1,1,Wild Growth,Classic Sixth Edition,0.14,$0.20
2,2,Wild Jhovall,Mercadian Masques,0.16,$0.14
1,1,Wild Mammoth,Nemesis,0.2,$0.21
3,3,Wild Might,Prophecy,0.18,$0.15
8,8,Wild Ricochet,Magic 2014 Core Set,0,$0.33
22,8,Wildcall,Fate Reforged,0.34,$0.31
33,8,Willbreaker,Magic Origins,0.31,$0.35
1,1,Wind Drake,Tempest,0.16,$0.14
1,1,Wind Drake,Classic Sixth Edition,0.14,$0.14
1,1,Wind Shear,Visions,0.2,$0.20
10,8,Windreader Sphinx,Magic 2014 Core Set,0.75,$0.74
5,5,Windswept Heath,Khans of Tarkir,12.05,$12.69
2,2,Wing Snare,Urza's Legacy,0.2,$0.17
2,2,Wing Storm,Prophecy,0.2,$0.20
28,8,Wingmate Roc,Khans of Tarkir,1.25,$1.26
1,1,Wings of Aesthir,Ice Age,0.2,$0.20
3,3,Wings of Hope,Invasion,0.17,$0.14
1,1,Winnow,Invasion,0.33,$0.31
1,1,Wirecat,Urza's Saga,0.2,$0.18
2,2,Wishmonger,Mercadian Masques,0.2,$0.21
31,8,Wit's End,Magic 2013,0.36,$0.30
1,1,Witch Hunter,The Dark,0.72,$0.73
5,5,Witchstalker,Magic 2014 Core Set,0.58,$0.61
3,3,Withering Boon,Mirage,0.48,$0.42
1,1,Wizard Mentor,Urza's Saga,0.17,$0.15
6,6,Wizards' School,Homelands,0.2,$0.20
7,7,Wolf of Devil's Breach,Shadows over Innistrad,0.79,$0.97
2,2,Wolfbitten Captive,Dark Ascension,1.14,$1.13
20,8,Wolfir Silverheart,Avacyn Restored,0.75,$0.81
3,3,Wolverine Pack,Legends,0.19,$0.19
2,2,Wood Elves,Exodus,0.2,$0.20
10,8,Wooded Foothills,Khans of Tarkir,15.84,$16.61
1,1,Wooden Sphere,Revised Edition,0.18,$0.16
19,8,Woodland Bellower,Magic Origins,1.21,$1.48
3,3,Woodland Cemetery,Innistrad,5.42,$5.72
56,8,Woodland Wanderer,Battle for Zendikar,0.38,$0.45
4,4,Woodripper,Nemesis,0.2,$0.22
1,1,Woolly Spider,Ice Age,0.15,$0.13
5,5,Word of Binding,The Dark,0.16,$0.14
1,1,Word of Blasting,Mercadian Masques,0.19,$0.17
1,1,Word of Undoing,Ice Age,0.17,$0.14
1,1,Workhorse,Exodus,0.54,$0.50
3,3,World Breaker,Oath of the Gatewatch,5.05,$5.52
3,3,Worldfire,Magic 2013,1.48,$1.42
2,2,Worldly Counsel,Invasion,0.18,$0.15
1,1,Worldly Tutor,Mirage,6.86,$6.72
3,3,Worldslayer,Magic 2012,0.49,$0.45
1,1,Worms of the Earth,The Dark,0.99,$0.99
1,1,Worms of the Earth,The Dark,0.99,$0.99
2,2,Wormwood Treefolk,The Dark,0.47,$0.48
1,1,Worship,Urza's Saga,10.33,$10.67
3,3,Worship,Ninth Edition,11.95,$12.00
6,6,Worst Fears,Journey into Nyx,0.85,$0.86
56,8,Wrecking Ogre,Gatecrash,0.26,$0.24
2,2,Wurmcoil Engine,Commander 2014,16.34,$16.71
4,4,Wurmcoil Engine,Scars of Mirrodin,17.48,$18.12
25,8,Xathrid Gorgon,Magic 2013,0.38,$0.33
22,8,Xathrid Necromancer,Magic 2014 Core Set,0.4,$0.43
12,8,"Xenagos, God of Revels",Born of the Gods,6.97,$6.80
3,3,"Xenagos, the Reveler",Theros,4.55,$4.82
8,8,Xenograft,New Phyrexia,0.4,$0.40
40,8,Yasova Dragonclaw,Fate Reforged,0.29,$0.27
