cardName,setName,foil,qtyOwned,buyPrice,sellPrice,buyMerchant,sellMerchant,buyQty,sellQty,spread
Tireless Tracker,Shadows over Innistrad,0,3,4,4.99,cardkingdom,tcgplayer,117,,%
To the Slaughter,Shadows over Innistrad,0,12,0.25,0.68,magicdotcards,isleofcards,,35,%
Traverse the Ulvenwald,Shadows over Innistrad,0,7,1,1.97,cardkingdom,tcgplayer,121,,%
Triskaidekaphobia,Shadows over Innistrad,0,2,0.5,1.28,magicdotcards,isleofcards,,19,%
Ulvenwald Hydra,Shadows over Innistrad,0,7,1.25,1.95,adventureson,isleofcards,15,39,%
Welcome to the Fold,Shadows over Innistrad,0,17,0.1,0.29,magicdotcards,isleofcards,,40,%
Westvale Abbey,Shadows over Innistrad,0,5,3.5,5.74,cardkingdom,isleofcards,89,20,%
Wolf of Devil's Breach,Shadows over Innistrad,0,7,0.25,0.79,adventureson,isleofcards,4,37,%
"Elspeth, Knight-Errant",Shards of Alara,0,1,11.08,14.06,isleofcards,tcgplayer,12,,%
Acidic Sliver,Stronghold,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Bandage,Stronghold,0,2,,0.17,,tcgplayer,,,%
Bottomless Pit,Stronghold,0,1,0.05,0.23,cardkingdom,tcgplayer,10,,%
Brush with Death,Stronghold,0,2,,0.16,,tcgplayer,,,%
Bullwhip,Stronghold,0,1,,0.19,,tcgplayer,,,%
Calming Licid,Stronghold,0,2,,0.2,,tcgplayer,,,%
Cannibalize,Stronghold,0,2,,0.16,,tcgplayer,,,%
Cloud Spirit,Stronghold,0,2,,0.17,,tcgplayer,,,%
Contemplation,Stronghold,0,1,,0.2,,tcgplayer,,,%
Contempt,Stronghold,0,1,,0.17,,tcgplayer,,,%
Conviction,Stronghold,0,1,,0.17,,tcgplayer,,,%
Craven Giant,Stronghold,0,1,0.06,0.16,cardkingdom,tcgplayer,1,,%
Crossbow Ambush,Stronghold,0,2,,0.17,,tcgplayer,,,%
Crovax the Cursed,Stronghold,0,1,0.25,0.43,magicdotcards,tcgplayer,,,%
Dream Prowler,Stronghold,0,1,,0.17,,tcgplayer,,,%
Duct Crawler,Stronghold,0,1,,0.17,,tcgplayer,,,%
Dungeon Shade,Stronghold,0,3,,0.17,,tcgplayer,,,%
Endangered Armodon,Stronghold,0,1,,0.16,,tcgplayer,,,%
Ensnaring Bridge,Stronghold,0,1,26.09,41.01,abugames,tcgplayer,20,,%
Fling,Stronghold,0,2,,0.22,,tcgplayer,,,%
Flowstone Hellion,Stronghold,0,1,,0.2,,tcgplayer,,,%
Flowstone Shambler,Stronghold,0,1,,0.17,,tcgplayer,,,%
Furnace Spirit,Stronghold,0,1,,0.17,,tcgplayer,,,%
Gliding Licid,Stronghold,0,1,,0.2,,tcgplayer,,,%
Hammerhead Shark,Stronghold,0,1,,0.17,,tcgplayer,,,%
Heartstone,Stronghold,0,1,0.1,0.37,magicdotcards,tcgplayer,,,%
Heat of Battle,Stronghold,0,1,0.02,0.22,abugames,tcgplayer,99,,%
Hidden Retreat,Stronghold,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Honor Guard,Stronghold,0,1,,0.17,,tcgplayer,,,%
Jinxed Ring,Stronghold,0,1,0.1,0.34,magicdotcards,tcgplayer,,,%
Lab Rats,Stronghold,0,1,0.06,0.19,cardkingdom,tcgplayer,15,,%
Leap,Stronghold,0,2,,0.16,,tcgplayer,,,%
Lowland Basilisk,Stronghold,0,1,,0.17,,tcgplayer,,,%
Mask of the Mimic,Stronghold,0,1,0.02,0.3,abugames,tcgplayer,99,,%
Mind Games,Stronghold,0,1,,0.17,,tcgplayer,,,%
Mind Peel,Stronghold,0,1,0.06,0.22,cardkingdom,tcgplayer,2,,%
Mob Justice,Stronghold,0,1,,0.18,,tcgplayer,,,%
Mogg Bombers,Stronghold,0,3,,0.17,,tcgplayer,,,%
Mogg Flunkies,Stronghold,0,1,,0.17,,tcgplayer,,,%
Mogg Maniac,Stronghold,0,1,0.3,0.94,cardkingdom,tcgplayer,19,,%
Morgue Thrull,Stronghold,0,1,,0.17,,tcgplayer,,,%
Mortuary,Stronghold,0,1,0.1,0.37,magicdotcards,tcgplayer,,,%
Mulch,Stronghold,0,2,,0.2,,tcgplayer,,,%
Overgrowth,Stronghold,0,1,0.1,0.25,magicdotcards,tcgplayer,,,%
Rabid Rats,Stronghold,0,1,,0.17,,tcgplayer,,,%
Ruination,Stronghold,0,1,0.8,0.98,cardkingdom,tcgplayer,20,,%
Samite Blessing,Stronghold,0,1,,0.15,,tcgplayer,,,%
Seething Anger,Stronghold,0,1,0.06,0.17,cardkingdom,tcgplayer,1,,%
Serpent Warrior,Stronghold,0,1,,0.17,,tcgplayer,,,%
Shifting Wall,Stronghold,0,1,0.1,0.35,magicdotcards,tcgplayer,,,%
Skyshroud Archer,Stronghold,0,1,,0.17,,tcgplayer,,,%
Skyshroud Falcon,Stronghold,0,2,,0.17,,tcgplayer,,,%
Skyshroud Troopers,Stronghold,0,1,,0.17,,tcgplayer,,,%
Smite,Stronghold,0,1,,0.17,,tcgplayer,,,%
Spike Breeder,Stronghold,0,1,0.1,0.33,magicdotcards,tcgplayer,,,%
Spike Colony,Stronghold,0,2,,0.16,,tcgplayer,,,%
Spike Worker,Stronghold,0,2,,0.17,,tcgplayer,,,%
Spindrift Drake,Stronghold,0,1,,0.17,,tcgplayer,,,%
Spined Sliver,Stronghold,0,1,0.02,0.27,abugames,tcgplayer,99,,%
Spined Wurm,Stronghold,0,2,,0.17,,tcgplayer,,,%
Spirit en-Kor,Stronghold,0,1,,0.17,,tcgplayer,,,%
Tidal Surge,Stronghold,0,2,,0.17,,tcgplayer,,,%
Tidal Warrior,Stronghold,0,2,,0.19,,tcgplayer,,,%
Torment,Stronghold,0,3,,0.17,,tcgplayer,,,%
Tortured Existence,Stronghold,0,1,0.12,0.26,abugames,tcgplayer,10,,%
Venerable Monk,Stronghold,0,1,,0.17,,tcgplayer,,,%
Victual Sliver,Stronghold,0,1,0.1,0.33,magicdotcards,tcgplayer,,,%
Wall of Razors,Stronghold,0,1,,0.31,,tcgplayer,,,%
Wall of Tears,Stronghold,0,1,0.07,0.33,cardkingdom,tcgplayer,10,,%
Youthful Knight,Stronghold,0,1,,0.17,,tcgplayer,,,%
Aluren,Tempest,0,3,9,14.81,cardkingdom,tcgplayer,22,,%
Broken Fall,Tempest,0,1,,0.17,,tcgplayer,,,%
Caldera Lake,Tempest,0,1,0.25,0.79,magicdotcards,tcgplayer,,,%
Cinder Marsh,Tempest,0,1,,0.2,,tcgplayer,,,%
Circle of Protection: Green,Tempest,0,1,,0.24,,tcgplayer,,,%
Dauthi Slayer,Tempest,0,2,0.01,0.18,magicdotcards,tcgplayer,,,%
Dirtcowl Wurm,Tempest,0,4,0.25,0.7,magicdotcards,tcgplayer,,,%
Disenchant,Tempest,0,1,0.01,0.18,magicdotcards,tcgplayer,,,%
"Eladamri, Lord of Leaves",Tempest,0,1,7.31,10.98,abugames,tcgplayer,8,,%
Elite Javelineer,Tempest,0,1,,0.17,,tcgplayer,,,%
Evincar's Justice,Tempest,0,1,0.07,0.24,cardkingdom,tcgplayer,20,,%
Flowstone Giant,Tempest,0,1,,0.15,,tcgplayer,,,%
Gravedigger,Tempest,0,1,,0.17,,tcgplayer,,,%
Humility,Tempest,0,1,12,23.98,magicdotcards,tcgplayer,,,%
Kezzerdrix,Tempest,0,1,0.1,0.32,magicdotcards,tcgplayer,,,%
Lightning Elemental,Tempest,0,1,,0.16,,tcgplayer,,,%
Mogg Hollows,Tempest,0,1,,0.19,,tcgplayer,,,%
Muscle Sliver,Tempest,0,1,0.3,0.71,cardkingdom,tcgplayer,40,,%
Overrun,Tempest,0,3,0.1,0.3,magicdotcards,tcgplayer,,,%
Pacifism,Tempest,0,1,,0.17,,tcgplayer,,,%
Pegasus Refuge,Tempest,0,1,0.1,0.31,magicdotcards,tcgplayer,,,%
Pincher Beetles,Tempest,0,1,,0.16,,tcgplayer,,,%
Reanimate,Tempest,0,1,6,9.24,cardkingdom,tcgplayer,24,,%
Renegade Warlord,Tempest,0,1,,0.19,,tcgplayer,,,%
Respite,Tempest,0,1,,0.17,,tcgplayer,,,%
Rootwater Hunter,Tempest,0,1,,0.18,,tcgplayer,,,%
Salt Flats,Tempest,0,2,0.33,0.76,cardkingdom,tcgplayer,10,,%
Servant of Volrath,Tempest,0,1,,0.17,,tcgplayer,,,%
Shatter,Tempest,0,1,,0.17,,tcgplayer,,,%
Skyshroud Condor,Tempest,0,1,,0.2,,tcgplayer,,,%
Skyshroud Forest,Tempest,0,1,0.25,0.78,magicdotcards,tcgplayer,,,%
Soltari Priest,Tempest,0,1,0.05,0.38,magicdotcards,tcgplayer,,,%
Spike Drone,Tempest,0,2,,0.16,,tcgplayer,,,%
Stalking Stones,Tempest,0,1,,0.23,,tcgplayer,,,%
Stone Rain,Tempest,0,1,0.01,0.17,magicdotcards,tcgplayer,,,%
Storm Front,Tempest,0,1,,0.19,,tcgplayer,,,%
Wall of Diffusion,Tempest,0,1,,0.17,,tcgplayer,,,%
Wasteland,Tempest,0,4,31.31,52.75,abugames,tcgplayer,30,,%
Whim of Volrath,Tempest,0,1,0.25,0.75,magicdotcards,tcgplayer,,,%
Wind Drake,Tempest,0,1,,0.16,,tcgplayer,,,%
Adarkar Wastes,Tenth Edition,0,3,7.94,11.52,isleofcards,isleofcards,10,1,%
Amnesia,The Dark,0,1,0.5,0.6,cardkingdom,tcgplayer,15,,%
Angry Mob,The Dark,0,2,0.02,0.24,abugames,tcgplayer,50,,%
Apprentice Wizard,The Dark,0,1,0.8,1,cardkingdom,tcgplayer,11,,%
Ashes to Ashes,The Dark,0,5,0.02,0.29,abugames,tcgplayer,99,,%
Ball Lightning,The Dark,0,1,4.8,4.72,cardkingdom,tcgplayer,10,,%
Banshee,The Dark,0,1,0.06,0.23,cardkingdom,tcgplayer,2,,%
Barl's Cage,The Dark,0,2,0.1,0.39,magicdotcards,tcgplayer,,,%
Blood Moon,The Dark,0,1,39.38,55.48,abugames,tcgplayer,8,,%
Blood of the Martyr,The Dark,0,4,0.02,0.24,abugames,tcgplayer,99,,%
Bog Imp,The Dark,0,5,,0.16,,tcgplayer,,,%
Bog Rats,The Dark,0,6,,0.16,,tcgplayer,,,%
Bone Flute,The Dark,0,1,,0.2,,tcgplayer,,,%
Book of Rass,The Dark,0,2,0.03,0.25,abugames,tcgplayer,20,,%
Brainwash,The Dark,0,6,,0.16,,tcgplayer,,,%
Brothers of Fire,The Dark,0,4,,0.21,,tcgplayer,,,%
Carnivorous Plant,The Dark,0,5,,0.16,,tcgplayer,,,%
Cave People,The Dark,0,2,0.02,0.2,abugames,tcgplayer,50,,%
City of Shadows,The Dark,0,3,3,4.56,cardkingdom,tcgplayer,10,,%
Cleansing,The Dark,0,1,0.49,0.89,abugames,tcgplayer,20,,%
Coal Golem,The Dark,0,3,0.02,0.21,abugames,tcgplayer,50,,%
Curse Artifact,The Dark,0,4,,0.2,,tcgplayer,,,%
Dance of Many,The Dark,0,1,0.6,0.9,cardkingdom,tcgplayer,10,,%
Dark Heart of the Wood,The Dark,0,6,,0.16,,tcgplayer,,,%
Dark Sphere,The Dark,0,4,0.52,1,abugames,tcgplayer,15,,%
Deep Water,The Dark,0,6,,0.16,,tcgplayer,,,%
Diabolic Machine,The Dark,0,4,0.02,0.2,abugames,tcgplayer,50,,%
Drowned,The Dark,0,5,,0.16,,tcgplayer,,,%
Dust to Dust,The Dark,0,1,0.14,0.23,abugames,tcgplayer,15,,%
Eater of the Dead,The Dark,0,1,2.75,4.48,abugames,tcgplayer,15,,%
Electric Eel,The Dark,0,2,0.06,0.21,cardkingdom,tcgplayer,8,,%
Elves of Deep Shadow,The Dark,0,1,0.9,1.2,abugames,tcgplayer,12,,%
Erosion,The Dark,0,5,0.06,0.15,cardkingdom,tcgplayer,1,,%
Eternal Flame,The Dark,0,4,0.11,0.43,abugames,tcgplayer,30,,%
Exorcist,The Dark,0,1,0.9,1.2,cardkingdom,tcgplayer,10,,%
Fasting,The Dark,0,3,0.02,0.21,abugames,tcgplayer,50,,%
Fellwar Stone,The Dark,0,3,3.47,4.83,abugames,tcgplayer,12,,%
Festival,The Dark,0,5,0.02,0.17,abugames,tcgplayer,50,,%
Fire Drake,The Dark,0,2,0.02,0.2,abugames,tcgplayer,50,,%
Fire and Brimstone,The Dark,0,4,0.02,0.21,abugames,tcgplayer,99,,%
Fissure,The Dark,0,2,,0.17,,tcgplayer,,,%
Flood,The Dark,0,2,0.06,0.31,adventureson,tcgplayer,3,,%
Fountain of Youth,The Dark,0,1,0.06,0.28,adventureson,tcgplayer,5,,%
Frankenstein's Monster,The Dark,0,4,0.9,0.86,cardkingdom,tcgplayer,10,,%
Gaea's Touch,The Dark,0,1,0.05,0.5,adventureson,tcgplayer,4,,%
Ghost Ship,The Dark,0,1,,0.16,,tcgplayer,,,%
Giant Shark,The Dark,0,5,,0.18,,tcgplayer,,,%
Goblin Caves,The Dark,0,4,0.02,0.41,abugames,tcgplayer,50,,%
Goblin Digging Team,The Dark,0,1,0.02,0.16,abugames,tcgplayer,50,,%
Goblin Hero,The Dark,0,5,,0.16,,tcgplayer,,,%
Goblin Rock Sled,The Dark,0,5,,0.15,,tcgplayer,,,%
Goblin Shrine,The Dark,0,5,,0.16,,tcgplayer,,,%
Goblin Wizard,The Dark,0,1,5,7.78,cardkingdom,tcgplayer,10,,%
Goblins of the Flarg,The Dark,0,7,0.02,0.16,abugames,tcgplayer,50,,%
Grave Robbers,The Dark,0,2,0.17,0.44,adventureson,tcgplayer,4,,%
Hidden Path,The Dark,0,1,0.26,0.7,abugames,tcgplayer,20,,%
Holy Light,The Dark,0,5,0.12,0.25,abugames,tcgplayer,15,,%
Inferno,The Dark,0,2,0.21,0.86,abugames,tcgplayer,99,,%
Inquisition,The Dark,0,5,,0.16,,tcgplayer,,,%
Knights of Thorn,The Dark,0,1,0.36,0.86,abugames,tcgplayer,30,,%
Land Leeches,The Dark,0,5,,0.16,,tcgplayer,,,%
Leviathan,The Dark,0,1,0.46,0.87,abugames,tcgplayer,20,,%
Living Armor,The Dark,0,2,0.02,0.2,abugames,tcgplayer,50,,%
Lurker,The Dark,0,1,0.19,0.37,abugames,tcgplayer,10,,%
Mana Clash,The Dark,0,1,0.52,0.47,cardkingdom,tcgplayer,10,,%
Mana Vortex,The Dark,0,2,2.07,3.96,abugames,tcgplayer,12,,%
Marsh Gas,The Dark,0,5,,0.16,,tcgplayer,,,%
Marsh Goblins,The Dark,0,7,,0.16,,tcgplayer,,,%
Marsh Viper,The Dark,0,5,,0.16,,tcgplayer,,,%
Martyr's Cry,The Dark,0,1,0.34,0.71,abugames,tcgplayer,10,,%
Maze of Ith,The Dark,0,2,16.87,21.92,abugames,tcgplayer,8,,%
Merfolk Assassin,The Dark,0,3,0.08,0.51,cardkingdom,tcgplayer,10,,%
Mind Bomb,The Dark,0,1,0.9,0.62,cardkingdom,tcgplayer,10,,%
Miracle Worker,The Dark,0,7,,0.16,,tcgplayer,,,%
Morale,The Dark,0,7,,0.16,,tcgplayer,,,%
Murk Dwellers,The Dark,0,5,,0.16,,tcgplayer,,,%
Nameless Race,The Dark,0,2,0.11,0.41,abugames,tcgplayer,30,,%
Necropolis,The Dark,0,2,0.02,0.23,abugames,tcgplayer,50,,%
Niall Silvain,The Dark,0,1,0.13,0.52,abugames,tcgplayer,30,,%
Orc General,The Dark,0,4,0.02,0.19,abugames,tcgplayer,50,,%
People of the Woods,The Dark,0,1,0.02,0.21,abugames,tcgplayer,50,,%
Pikemen,The Dark,0,5,,0.16,,tcgplayer,,,%
Preacher,The Dark,0,1,4.4,5.34,abugames,tcgplayer,12,,%
Psychic Allergy,The Dark,0,1,0.13,0.44,abugames,tcgplayer,30,,%
Rag Man,The Dark,0,2,0.13,0.42,abugames,tcgplayer,30,,%
Reflecting Mirror,The Dark,0,4,0.02,0.22,abugames,tcgplayer,99,,%
Riptide,The Dark,0,5,,0.16,,tcgplayer,,,%
Runesword,The Dark,0,4,,0.21,,tcgplayer,,,%
Safe Haven,The Dark,0,3,0.28,0.85,abugames,tcgplayer,99,,%
Savaen Elves,The Dark,0,4,,0.15,,tcgplayer,,,%
Scarecrow,The Dark,0,1,0.06,0.32,cardkingdom,tcgplayer,2,,%
Scarwood Bandits,The Dark,0,3,0.19,0.57,abugames,tcgplayer,30,,%
Scarwood Goblins,The Dark,0,9,,0.16,,tcgplayer,,,%
Scarwood Hag,The Dark,0,3,0.02,0.23,abugames,tcgplayer,99,,%
Scavenger Folk,The Dark,0,7,,0.16,,tcgplayer,,,%
Season of the Witch,The Dark,0,2,0.9,0.98,cardkingdom,tcgplayer,16,,%
Sisters of the Flame,The Dark,0,1,0.06,0.22,cardkingdom,tcgplayer,1,,%
Skull of Orm,The Dark,0,4,0.16,0.48,adventureson,tcgplayer,3,,%
Sorrow's Path,The Dark,0,5,0.44,0.79,abugames,tcgplayer,15,,%
Spitting Slug,The Dark,0,2,0.02,0.2,abugames,tcgplayer,50,,%
Squire,The Dark,0,4,,0.16,,tcgplayer,,,%
Standing Stones,The Dark,0,4,0.02,0.21,abugames,tcgplayer,99,,%
Stone Calendar,The Dark,0,2,1.22,2.4,abugames,tcgplayer,15,,%
Sunken City,The Dark,0,5,,0.17,,tcgplayer,,,%
Tangle Kelp,The Dark,0,1,0.02,0.2,abugames,tcgplayer,50,,%
The Fallen,The Dark,0,1,0.02,0.23,abugames,tcgplayer,99,,%
Tivadar's Crusade,The Dark,0,3,0.07,0.67,cardkingdom,tcgplayer,6,,%
Tormod's Crypt,The Dark,0,1,0.6,1.81,cardkingdom,tcgplayer,9,,%
Tower of Coireall,The Dark,0,4,0.02,0.22,abugames,tcgplayer,50,,%
Tracker,The Dark,0,1,0.52,0.61,cardkingdom,tcgplayer,10,,%
Uncle Istvan,The Dark,0,1,0.02,0.34,abugames,tcgplayer,99,,%
Venom,The Dark,0,5,,0.16,,tcgplayer,,,%
Wand of Ith,The Dark,0,1,0.14,0.28,abugames,tcgplayer,15,,%
War Barge,The Dark,0,4,0.02,0.28,abugames,tcgplayer,99,,%
Water Wurm,The Dark,0,6,,0.16,,tcgplayer,,,%
Whippoorwill,The Dark,0,5,0.02,0.22,abugames,tcgplayer,99,,%
Witch Hunter,The Dark,0,1,0.17,0.72,abugames,tcgplayer,99,,%
Word of Binding,The Dark,0,5,,0.16,,tcgplayer,,,%
Worms of the Earth,The Dark,0,1,0.52,0.99,cardkingdom,tcgplayer,10,,%
Wormwood Treefolk,The Dark,0,2,0.21,0.47,abugames,tcgplayer,10,,%
Abhorrent Overlord,Theros,0,64,0.1,0.28,magicdotcards,tcgplayer,,,%
Agent of the Fates,Theros,0,50,0.1,0.3,magicdotcards,tcgplayer,,,%
Akroan Horse,Theros,0,40,0.1,0.25,magicdotcards,tcgplayer,,,%
Anax and Cymede,Theros,0,30,0.1,0.31,magicdotcards,tcgplayer,,,%
Anger of the Gods,Theros,0,32,1.14,2.3,abugames,tcgplayer,16,,%
"Anthousa, Setessan Hero",Theros,0,56,0.1,0.26,magicdotcards,tcgplayer,,,%
Arbor Colossus,Theros,0,47,0.1,0.26,magicdotcards,isleofcards,,27,%
Artisan of Forms,Theros,0,60,0.1,0.27,magicdotcards,tcgplayer,,,%
Ashen Rider,Theros,0,27,0.52,1.19,abugames,tcgplayer,30,,%
"Ashiok, Nightmare Weaver",Theros,0,1,5,6.94,magicdotcards,isleofcards,,21,%
Bident of Thassa,Theros,0,61,0.1,0.3,magicdotcards,tcgplayer,,,%
Boon Satyr,Theros,0,51,0.1,0.36,magicdotcards,tcgplayer,,,%
Bow of Nylea,Theros,0,37,0.6,1.84,abugames,tcgplayer,50,,%
Celestial Archon,Theros,0,59,0.1,0.33,magicdotcards,tcgplayer,,,%
Chained to the Rocks,Theros,0,68,0.1,0.4,magicdotcards,tcgplayer,,,%
Colossus of Akros,Theros,0,19,0.5,1.29,magicdotcards,isleofcards,,30,%
Curse of the Swine,Theros,0,34,0.1,0.3,magicdotcards,tcgplayer,,,%
Daxos of Meletis,Theros,0,50,0.1,0.33,magicdotcards,tcgplayer,,,%
Ember Swallower,Theros,0,43,0.1,0.25,magicdotcards,tcgplayer,,,%
"Erebos, God of the Dead",Theros,0,20,4,7.06,adventureson,isleofcards,29,30,%
Fabled Hero,Theros,0,30,0.22,0.49,adventureson,tcgplayer,16,,%
Firedrinker Satyr,Theros,0,23,0.1,0.39,magicdotcards,tcgplayer,,,%
Fleecemane Lion,Theros,0,26,0.3,0.92,abugames,isleofcards,50,42,%
Gift of Immortality,Theros,0,35,0.25,0.7,cardkingdom,isleofcards,44,26,%
Hammer of Purphoros,Theros,0,47,0.15,0.34,adventureson,isleofcards,30,32,%
"Heliod, God of the Sun",Theros,0,29,2.23,3.94,abugames,isleofcards,30,32,%
Hero's Downfall,Theros,0,14,1,1.91,magicdotcards,tcgplayer,,,%
Hundred-Handed One,Theros,0,50,0.1,0.4,magicdotcards,tcgplayer,,,%
Hythonia the Cruel,Theros,0,21,0.25,0.7,magicdotcards,isleofcards,,34,%
Labyrinth Champion,Theros,0,50,0.1,0.31,magicdotcards,isleofcards,,30,%
Master of Waves,Theros,0,9,2.03,4.06,isleofcards,isleofcards,14,32,%
Medomai the Ageless,Theros,0,26,0.27,0.84,abugames,isleofcards,50,25,%
Meletis Charlatan,Theros,0,62,0.1,0.26,magicdotcards,tcgplayer,,,%
Mistcutter Hydra,Theros,0,45,0.25,0.53,magicdotcards,tcgplayer,,,%
Nighthowler,Theros,0,67,0.1,0.32,magicdotcards,tcgplayer,,,%
"Nykthos, Shrine to Nyx",Theros,0,6,4.7,6.57,cardkingdom,isleofcards,63,2,%
"Nylea, God of the Hunt",Theros,0,20,3,4.99,magicdotcards,tcgplayer,,,%
Polis Crusher,Theros,0,35,0.1,0.25,magicdotcards,tcgplayer,,,%
"Polukranos, World Eater",Theros,0,9,0.5,1.06,magicdotcards,isleofcards,,25,%
Prognostic Sphinx,Theros,0,39,0.1,0.36,magicdotcards,isleofcards,,22,%
Prophet of Kruphix,Theros,0,18,0.5,1.41,magicdotcards,isleofcards,,34,%
Psychic Intrusion,Theros,0,49,0.1,0.25,magicdotcards,tcgplayer,,,%
"Purphoros, God of the Forge",Theros,0,11,5,8.82,adventureson,isleofcards,10,29,%
Pyxis of Pandemonium,Theros,0,54,0.1,0.26,magicdotcards,tcgplayer,,,%
Rageblood Shaman,Theros,0,25,0.1,0.34,adventureson,tcgplayer,7,,%
Reaper of the Wilds,Theros,0,34,0.1,0.36,magicdotcards,isleofcards,,30,%
Reverent Hunter,Theros,0,35,0.1,0.29,adventureson,tcgplayer,9,,%
Shipbreaker Kraken,Theros,0,60,0.1,0.25,magicdotcards,tcgplayer,,,%
Soldier of the Pantheon,Theros,0,31,0.1,0.42,magicdotcards,isleofcards,,18,%
Spear of Heliod,Theros,0,56,0.25,0.64,magicdotcards,tcgplayer,,,%
Steam Augury,Theros,0,65,0.1,0.26,magicdotcards,tcgplayer,,,%
Stormbreath Dragon,Theros,0,24,1.21,2.23,abugames,isleofcards,30,22,%
Swan Song,Theros,0,88,0.5,1.15,magicdotcards,isleofcards,,29,%
Sylvan Caryatid,Theros,0,10,1,2.12,magicdotcards,isleofcards,,9,%
Temple of Abandon,Theros,0,28,0.4,0.73,adventureson,isleofcards,7,13,%
Temple of Deceit,Theros,0,21,1.15,1.79,cardkingdom,tcgplayer,65,,%
Temple of Mystery,Theros,0,26,0.5,1.02,adventureson,isleofcards,10,29,%
Temple of Silence,Theros,0,33,0.65,1.46,adventureson,isleofcards,18,15,%
Temple of Triumph,Theros,0,23,0.5,0.89,cardkingdom,isleofcards,49,29,%
"Thassa, God of the Sea",Theros,0,8,3.58,5.84,abugames,isleofcards,16,37,%
Thoughtseize,Theros,0,4,8.5,14.2,cardkingdom,isleofcards,44,43,%
Titan of Eternal Fire,Theros,0,49,0.1,0.26,magicdotcards,tcgplayer,,,%
Triad of Fates,Theros,0,57,0.1,0.3,magicdotcards,isleofcards,,30,%
"Tymaret, the Murder King",Theros,0,59,0.1,0.27,magicdotcards,tcgplayer,,,%
Underworld Cerberus,Theros,0,17,0.25,0.74,magicdotcards,isleofcards,,30,%
Whip of Erebos,Theros,0,6,0.75,1.79,adventureson,isleofcards,25,27,%
"Xenagos, the Reveler",Theros,0,3,3,4.55,magicdotcards,isleofcards,,16,%
Gauntlet of Power,Time Spiral,0,2,10.66,15.24,isleofcards,isleofcards,4,5,%
Living End,Time Spiral,0,1,9.75,13.93,isleofcards,isleofcards,1,9,%
Reiterate,Time Spiral,0,2,5.96,9.45,abugames,isleofcards,20,2,%
"Teferi, Mage of Zhalfir",Time Spiral,0,1,9.62,13.75,isleofcards,isleofcards,4,5,%
Arena,"Time Spiral ""Timeshifted""",0,4,0.5,0.83,magicdotcards,isleofcards,,5,%
Pendelhaven,"Time Spiral ""Timeshifted""",0,1,9.62,13.75,isleofcards,isleofcards,3,9,%
Infernal Spawn of Evil,Unglued,0,1,1.18,1.98,abugames,tcgplayer,20,,%
Forest,Unhinged,0,2,5,0,cardkingdom,None,24,0,%
Island,Unhinged,0,1,7.5,0,cardkingdom,None,102,0,%
Mountain,Unhinged,0,2,4.5,0,cardkingdom,None,103,0,%
Plains,Unhinged,0,4,4,0,cardkingdom,None,26,0,%
Swamp,Unhinged,0,1,5.5,0,cardkingdom,None,24,0,%
Bayou,Unlimited Edition,0,1,190,275.15,cardkingdom,tcgplayer,2,,%
Benalish Hero,Unlimited Edition,0,1,0.03,0.21,abugames,tcgplayer,99,,%
Black Vise,Unlimited Edition,0,1,5.62,7.47,abugames,tcgplayer,4,,%
Braingeyser,Unlimited Edition,0,1,18,29.99,cardkingdom,tcgplayer,2,,%
Conservator,Unlimited Edition,0,1,0.09,0.42,abugames,tcgplayer,99,,%
Copy Artifact,Unlimited Edition,0,1,41,30.81,cardkingdom,tcgplayer,10,,%
Counterspell,Unlimited Edition,0,1,12,14.24,cardkingdom,tcgplayer,10,,%
Dwarven Demolition Team,Unlimited Edition,0,1,0.12,0.51,abugames,tcgplayer,99,,%
False Orders,Unlimited Edition,0,3,0.03,0.3,abugames,tcgplayer,99,,%
Fastbond,Unlimited Edition,0,1,12,21.65,cardkingdom,tcgplayer,1,,%
Feedback,Unlimited Edition,0,2,0.09,0.36,abugames,tcgplayer,99,,%
Flight,Unlimited Edition,0,4,0.03,0.22,abugames,tcgplayer,99,,%
Invisibility,Unlimited Edition,0,2,0.03,0.31,abugames,tcgplayer,99,,%
Lich,Unlimited Edition,0,1,23,29.04,cardkingdom,tcgplayer,2,,%
Nettling Imp,Unlimited Edition,0,1,0.09,0.75,abugames,tcgplayer,99,,%
Regeneration,Unlimited Edition,0,1,0.03,0.22,abugames,tcgplayer,99,,%
Sacrifice,Unlimited Edition,0,1,0.09,0.4,abugames,tcgplayer,99,,%
Sinkhole,Unlimited Edition,0,3,9,21.09,adventureson,tcgplayer,7,,%
Siren's Call,Unlimited Edition,0,3,0.09,0.34,abugames,tcgplayer,99,,%
Soul Net,Unlimited Edition,0,1,0.09,0.36,abugames,tcgplayer,99,,%
Spell Blast,Unlimited Edition,0,1,0.03,0.22,abugames,tcgplayer,99,,%
Steal Artifact,Unlimited Edition,0,1,0.09,0.63,abugames,tcgplayer,99,,%
Thicket Basilisk,Unlimited Edition,0,1,0.09,0.44,abugames,tcgplayer,99,,%
Timetwister,Unlimited Edition,0,1,506.33,840.41,abugames,tcgplayer,2,,%
Tropical Island,Unlimited Edition,0,1,213.78,329.99,abugames,tcgplayer,4,,%
Tundra,Unlimited Edition,0,1,230,401.85,cardkingdom,tcgplayer,2,,%
